target,initiator,asset,amount,premium,referralCode,blockNumber,txHash
0x166a309EFcEedc82C501014130BeADd0B3097475,0x166a309EFcEedc82C501014130BeADd0B3097475,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,439938631038,395944767,0,14733645,0x42d04c0f720bc6c2bdc18649c20e4833f21bd19e326ee4efc9bf64c7a2f78a6c
0x135896DE8421be2ec868E0b811006171D9df802A,0xb532cFaDBe308a75d2fdfdc6dE28A0cfe0DBB70D,0xE41d2489571d322189246DaFA5ebDe1F4699F498,7091933022538035000000,6382739720284231500,0,14733677,0x227849341283cc0b820b6eeb56133ee5a73578042dda9e6e77bb19806319d5b5
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0x34b0F030fc16c9558280af945247d909BEca653e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,8699789981696132116,7829810983526518,64,14733785,0x6fd42b807b24cf7a9f637aa9fcc3a7e09a210f21eb4b99561734e89b82b27048
0x135896DE8421be2ec868E0b811006171D9df802A,0xBed4Dbd30Fd3aeD29C2D133fDdB611F8Aa517c6B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,21000000000000000000,18900000000000000,0,14733799,0xe2e613822a62f9e168b43ba1d37377cd0f6a7335536799b750f46eb7024ae79f
0x135896DE8421be2ec868E0b811006171D9df802A,0x1637d34233F075dF88756AD4a05eB547446A3A87,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,49120382,44208,0,14733848,0x96b0fdfa89d414499346d25db70ec4ef3e3fbde3f9621178e4b35083df5b9230
0x135896DE8421be2ec868E0b811006171D9df802A,0x1637d34233F075dF88756AD4a05eB547446A3A87,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,5026956727753328000,4524261054977995,0,14733932,0x2d5de963afdd5d28abb6d5b51508ccca164f31d3207e0873411674b83bddc927
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0xf37680F16B92747eE8537A7e2CCb0E51A7C52A64,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,393229292711827891,353906363440645,0,14733975,0x3fd4910ba327dffc8ca18c432402adea38e7e96c9c4200c963015d79b61bba1d
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xBa1B6968B9Dd91A0C25524EBcA2119BB4E0657e5,0x6B175474E89094C44Da98b954EedeAC495271d0F,2200000000000000000000,1980000000000000000,0,14734008,0xd55a0896c30a295e9935e36c61e3dab32cb2f928119013c780b0339283828ce0
0x135896DE8421be2ec868E0b811006171D9df802A,0xeFCECBDE8A00cFB97F5378eBE71D65475b3dDE5d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,75104500573448350000,67594050516103515,0,14734132,0x4f775dddd05c59d3873961143ab2604a8388c6436fa02c83b130d9c4fc3df13c
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0x9bafc93D0A8Cef41Eef7fE74b157DcE04E948363,0x6B175474E89094C44Da98b954EedeAC495271d0F,10010000000000000000000,9009000000000000000,0,14734306,0x3dd805666ee909966ae2fc5cae945d36039e65c0c7a6767f03d677e145e1a846
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x9bF776c51f8E345e4B024F47cf1b28FE38073F25,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4444000000,3999600,0,14734454,0x0d45effc2e1cd49decdedf7265fea71267154f7ceb52ca0c53784b4fda959ef6
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x2Fe09e93aCbB8B0dA86C394335b8A92d3f5E273e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,41444000000,37299600,0,14734715,0x9cc1b81e680d6c2768cf0d7f6fb4eae641283e9bd24bb2bf8c2f9396a1844bf0
0x142131346201DeCfd1D7d34576754B680C05e2d3,0x142131346201DeCfd1D7d34576754B680C05e2d3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10000000000000000000,9000000000000000,0,14735124,0x43c586ab46d751aef3ad11c4f72dd0b6dd3a1c3cd6c0d11523fc184daf57dd9c
0x135896DE8421be2ec868E0b811006171D9df802A,0xD412F70d256d7B4BFb19A4D068c76DBaa4325674,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,35041025477915220000,31536922930123698,0,14735490,0x645df2d869c35bbf18b81f33a09dc69108c697469608b8b97a0acbf4338c6537
0x135896DE8421be2ec868E0b811006171D9df802A,0xD412F70d256d7B4BFb19A4D068c76DBaa4325674,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,7659142344908097000000,6893228110417287300,0,14735503,0x15c948dbef39ffa085b55d2d4f2e466751402666e4e3613badf31c6b11c1df7f
0x135896DE8421be2ec868E0b811006171D9df802A,0x698C4E1f463dc2b91A26897660Bfff29cc1E8730,0x6B175474E89094C44Da98b954EedeAC495271d0F,30854118801196877000000,27768706921077189300,0,14735514,0x0711d3b92d8fb9c189e96be46bbd45f1a2df7c3b81e6cc6dd18df73611f80bff
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xc09d86f59d25E24DF5D6168fE11bE9145D9aF709,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,17575960845631712555,15818364761068541,64,14735803,0x9f263e89b591dc92d2baef25f026d41761daa114a7b3f1afb08acce65a9e5cf3
0x135896DE8421be2ec868E0b811006171D9df802A,0x98B7F6562C0c61F3Fd12D9E5A6E723E1C08d3Cf1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,69497164507,62547448,0,14735855,0x24f4b76bcf6514de988ec974616973c5b7a32813b6386613209b631e4c0b52a5
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0x78F6Cc812D0032401Db534a916bef733Ae8a21d7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,250222682130365470,225200413917328,0,14735863,0x14996e42e628838e494c5da0088f01f4ad11265234a5161361612a0f178f1cae
0x135896DE8421be2ec868E0b811006171D9df802A,0xA9438F98df857b49AFe08f467BC602a345c2995D,0x514910771AF9Ca656af840dff83E8264EcF986CA,2200000000000000000000,1980000000000000000,0,14735879,0xa392dd7c37849721642a3d20b337d4b5928d5d815ec8007febb09a1b1bc87ebb
0xbcC4371cc40592794bF5b727C17cf7DE37Ac180A,0x3D892476F9A620Ab5556a1eD1D0b3402ED6D7133,0x4Fabb145d64652a948d72533023f6E7A623C7C53,27398836757877725000000,24658953082089952500,0,14735910,0x1947c3677879e69e8178b6f100e1a67cbe1e5af3af31d3c76adb5aada203924b
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0xA9438F98df857b49AFe08f467BC602a345c2995D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,4008412591832267000,3607571332649040,0,14735973,0x2ae1698454de6e2218cb5f5ced12a17d96aa8f78a462d657ddf056a80d10cf90
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0x2a669F0428715447999131ca30a86E3a78000001,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,19675124124953697400,17707611712458327,0,14736354,0x2b6aa2e0b699c249b6bd68c574e0403fd8a19e0458e0a481b7a1cf83728cbc53
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0x2D4e1aebF7cE679F8662f8f4c291C2955C3E5264,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,34950389236822007662,31455350313139806,64,14736592,0x514b0d166fe5463d0f1c13519673d79ee1d3b1f9f4e174cfd4e5b08f576bb7fa
0x135896DE8421be2ec868E0b811006171D9df802A,0x11730962309d5B00E2a4e5d53b210a390da1CC64,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,26273696462218947000,23646326815997052,0,14736606,0xefaf3c7a4d3db1641add7368fc816bea1c9bb3661a3fb64c375e365b5e09783a
0x135896DE8421be2ec868E0b811006171D9df802A,0xf6c239EBa307Cb2E054fa696664f2170b9219D98,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,17008783549527250000,15307905194574525,0,14736773,0x504fa135a26b4c0b4a71b77e0fba5305b943d4847289795c554547c4d9a81afe
0x135896DE8421be2ec868E0b811006171D9df802A,0x1908Bb246DA7d358e4f79cea8b3D2cE5E81e6D64,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,378692377,340823,0,14736882,0x1f87a16b12948f6455c9b65cbcf53c71a50143c06efa2bdf4cad683eed1c07a9
0x135896DE8421be2ec868E0b811006171D9df802A,0x7b38E7FE54F945c3C14ae536bC30109e1dBa6B92,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12000000000000000000,10800000000000000,0,14737006,0x81662245d730f27698b0af1af7d0e0b93c3294f62b911a011c563546483334c4
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0x08F9f26a5Af606EEC98163c7DD561254C93a0640,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,3789016048032515560,3410114443229264,0,14737174,0x21927c9c060f37743ddb4e61869d876684b217da0960782c74e765da86928fff
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0x04C860013028fcAD8762518cFF977516F5A21662,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,51496064862575054000,46346458376317548,0,14737240,0x2bb8f39edb53b35c8500adce6a41bc2e6a1705b5ccefc6180e42403168e7efe3
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xa5285BC2196b78D0A30D5054C1BE0310f52fdb26,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12607116522540317047,11346404870286285,64,14737288,0xbbeb3917baf2956362e6e502b8957704d51692fced1641910b49a8662581eb82
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0x8eD13F999f6d09507EF4e595B0ffa237C8bCfDF2,0x514910771AF9Ca656af840dff83E8264EcF986CA,897380947598518601707,807642852838666741,64,14737327,0xbd5f1063746045856c35a9587a15740a24ef2103038a75aaad92665829aae69a
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0x940604D3e8D6866e22816Eb448F9c8274ed894BC,0x514910771AF9Ca656af840dff83E8264EcF986CA,77734803234701275379,69961322911231147,0,14737363,0x44636a0c48c7646ba414385ac9517987b5fc00d6d48db8453c6467ce153911d5
0x135896DE8421be2ec868E0b811006171D9df802A,0x6249099E4a2AacB70621C432D537Fe6BbDB5251c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,70560000000000000000,63504000000000000,0,14737402,0xe3c58d9d71e6312b98c17f3a8eb88459e8801fb6fa07af18c45f6b2efa9ed583
0x135896DE8421be2ec868E0b811006171D9df802A,0x24852207a344FF730503cDf6AA3102cED14F957D,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,24000000,21600,0,14737420,0xa5c1abcac9d5ce6a996b61164e694834ab4541f25c4a5f83bf6e3af720d592aa
0x0058a3059921fFbB772Ed0FaB895e499f4c1aCDD,0x0058a3059921fFbB772Ed0FaB895e499f4c1aCDD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,3000000000000000000,2700000000000000,0,14737458,0x0767af88f0e88680f13a4d5eeb0579e702bc67a9ebfe42bb1688c5f7d98b936f
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x846506AdFdE948853589e6Dd84f916689d22A0f9,0xdAC17F958D2ee523a2206206994597C13D831ec7,40000000000,36000000,0,14737478,0x1c1322411a57831cf53a8e7126f5d7a135206706716ea86c01cdb2da91c21e1e
0x135896DE8421be2ec868E0b811006171D9df802A,0x6249099E4a2AacB70621C432D537Fe6BbDB5251c,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,300000000,270000,0,14737479,0x86b7962f02991301249c3f3bf60294fc65d85d64dd57c164948488ff141d5c82
0x135896DE8421be2ec868E0b811006171D9df802A,0x1908Bb246DA7d358e4f79cea8b3D2cE5E81e6D64,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,52000000000000000000,46800000000000000,0,14737480,0xb4dad5882b9b433140ae50c8748e9c4db2083a20bfc87892169efb194c8d6b36
0x135896DE8421be2ec868E0b811006171D9df802A,0x6249099E4a2AacB70621C432D537Fe6BbDB5251c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,50000000000000000000,45000000000000000,0,14737490,0xf896b7cb2e5ad2dec0cf5187070f38a7a5fde70e88a437f10fcf7944172fe95f
0x135896DE8421be2ec868E0b811006171D9df802A,0xd553294B42bdFEb49D8f5A64E8B2D3A65fc673A9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,5754847437858250000000,5179362694072425000,0,14737693,0x9bab7e168342e604f0f3df83753468c76c241ad3bfd66125cdfa27c73ee35a7c
0x135896DE8421be2ec868E0b811006171D9df802A,0x84Ea629dC0bdE080DBf7A7e335d527D03279C60d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,15000000000000000000,13500000000000000,0,14737735,0xc6b689b76a66fa2982dd9e61da38c7cfc5c3713675d2d0d22701c1438410e6db
0x135896DE8421be2ec868E0b811006171D9df802A,0x294900e9ded8D18433491bE59C8d4d64392C14eC,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9000000000000000000,8100000000000000,0,14737741,0x8cffe849f7adfa062ceb8b659fa7d80d000917234b462741b4a9d547c93ca427
0x135896DE8421be2ec868E0b811006171D9df802A,0xcaF3d2965C237bAe5437626552ffF699bcaa2152,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,40000000,36000,0,14737748,0xd4a8dc44dd7aa6c8afbd830920d99ac6a53cf5c8c37300fd29855d39c417127b
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x69a671814B16A2a10ffF4feD06fe9B9ec06579de,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50214167318,45192750,0,14738466,0x7ca8e4320359848d3b9b25d55042ec80686becce213fd6054eb0cb8c9e4d0e73
0xe3CfDbfA339b749C6df27854E11Df3398b12d56E,0xe3CfDbfA339b749C6df27854E11Df3398b12d56E,0x6B175474E89094C44Da98b954EedeAC495271d0F,2500821007014351903425,2250738906312916713,0,14738680,0xd66fe6b97196352cb56bba47b58bb4acfb1a2e755894fffde58225fedb8ae780
0x689209519e78947d52b862748E059fAd1238D689,0x689209519e78947d52b862748E059fAd1238D689,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10556691053257780505,9501021947932002,0,14738682,0x7ab717c23f867da5b622c9d0fea60811c951619965a120d208b0f7d9d0029f3e
0x689209519e78947d52b862748E059fAd1238D689,0x689209519e78947d52b862748E059fAd1238D689,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,5239090963942114882,4715181867547903,0,14738706,0x6e3e1889d6d6a86b4a4dbd5dcb76cc66ef389d17e3bd831ea73840e0132f2b71
0x135896DE8421be2ec868E0b811006171D9df802A,0x2C6ED140617D76dfc5bb7AB52BE0594D6bc682e3,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,200000000,180000,0,14738773,0x9ebdba13eb56723592fa5767b182be17227539b3729bb36c6d91dc827af2b6a7
0x135896DE8421be2ec868E0b811006171D9df802A,0xe8301b6230b387A9298438E65952ECefb2D156b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2269723957359675000,2042751561623707,0,14738965,0x1ef684e0521ba72e68e2ef0e06afe287256e175607e7e7521d048f32b5f0fdfc
0x135896DE8421be2ec868E0b811006171D9df802A,0xe8301b6230b387A9298438E65952ECefb2D156b9,0x514910771AF9Ca656af840dff83E8264EcF986CA,610072436297846500000,549065192668061850,0,14738991,0xba8a62598d5db67be600251e677bf18730328ad4202cd3b884e5186bbd76efc5
0x135896DE8421be2ec868E0b811006171D9df802A,0xE4C48a79Cf07D894833F049f3dEC640130a7B067,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,693216727,623895,0,14738994,0x4b734935d860f7cd9e318a970ebe040b26a3677a6e55ba9ae775aa096742af1a
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0xE53439DB3e9a240C5A8b5ABb874BBbeD5934C47C,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,7188421723051975719,6469579550746778,0,14739037,0x70b1f7e8242a11df1f38741d41970e7959bf59d77012d89da65cfa511cb4e93b
0x8adE2816339700fde684e11c4c578123B3A8f765,0x8adE2816339700fde684e11c4c578123B3A8f765,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,966758669,870082,0,14739052,0xc30bf6c8254035976dfaabfd1325163c5a9571d239bc4fd3426a3f31aaa303e8
0x135896DE8421be2ec868E0b811006171D9df802A,0x46891da2185aa8691b1ccA637cD32a54a998D690,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,60000000000000000000,54000000000000000,0,14739191,0xfe4e29a882c0ab6eb7eaa57d7605adeaac977b529f9b97777c026a990fd62dc5
0xe3CfDbfA339b749C6df27854E11Df3398b12d56E,0xe3CfDbfA339b749C6df27854E11Df3398b12d56E,0x6B175474E89094C44Da98b954EedeAC495271d0F,17324776386109649771405,15592298747498684794,0,14739453,0xd47226e4935baaee64a3a21cc7607c9bec2d8770e1be956888b2ef25c5dc8cf6
0x135896DE8421be2ec868E0b811006171D9df802A,0x1fbF4789Ac39De79936cCC29FA6789Db6848a275,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,90487947284260470000,81439152555834423,0,14739599,0x40c17adbff8131c33f732c682aea45ec54c2259237f4d9c5c7d59fb67326da61
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0x48790bc2fc83B89855C5cC2D27e579C2B9ECc6Ca,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1399933116365356662,1259939804728820,0,14739698,0xb233aaca916adbe40b586cfff54c917c35755c637ebf5bb8fc112cec8904bfda
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0x080930b8fae1f487442EBeE5D8AB288FE7547d45,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6371502743701513000,5734352469331361,0,14739725,0xbdd79d41bef7d102ea3c2753340f935f76eb0799d36da43c9b4c8537c0c288b1
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0x106FFfEb17936a0F358D0F2E2207921Ae5F9A64B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,8360389965893598000,7524350969304238,0,14739747,0xae30e567720cea5b0b0576f723bc9dcca5cb00a3edb366aa36a7f3188161d6fb
0x689209519e78947d52b862748E059fAd1238D689,0x689209519e78947d52b862748E059fAd1238D689,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,24884339190,22395905,0,14739802,0xffc0284585e14570c0b9f0ba569866450487b946c22a5f65bcdb52146dac8c63
0x135896DE8421be2ec868E0b811006171D9df802A,0xA3475CE5210292B9c430AC9D963Ec397df1a5F8D,0x514910771AF9Ca656af840dff83E8264EcF986CA,2000000000000000000000,1800000000000000000,0,14739803,0x9f9d904ca400a026c4c687da6d1386bdfa2f6ebeccd81d21dcaadc14ed6db72b
0x8adE2816339700fde684e11c4c578123B3A8f765,0x8adE2816339700fde684e11c4c578123B3A8f765,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5080113192,4572101,0,14739826,0x579c709f9171196278233de9d376a0fc99112ff723bb5983c1eb4ecb59c495f7
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x3F6d04939D0E3da5F1DCb8CC07197A94569D1074,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000,90000000,0,14739830,0xd79740719f9456a61fbf0f5a0d205de1d5ba48f34586d639114f74bdaad5a9d6
0x2C82e30ec546975B827c0F8f4D9FACaf78762396,0x2C82e30ec546975B827c0F8f4D9FACaf78762396,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,304993648,274494,0,14739838,0x7aca49ce3ff6fc4fd3d7bffc3b521ca53f73fbc5c4a847373222b69e6c40ad3b
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xc09d86f59d25E24DF5D6168fE11bE9145D9aF709,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,19573403761034315952,17616063384930884,64,14739847,0x6f7f62c15f818dc8f7a78b6297310831eb131ce6dfd66afbeb819df03d371733
0x135896DE8421be2ec868E0b811006171D9df802A,0xAead9e75b8457423121b3C7ee72Bc60342dD3d52,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,8460653710217597000,7614588339195837,0,14739848,0xa49fc5788b51ea188a1a850f522cdde504c2ce47bc006809e3c5ef95bc13b502
0x8adE2816339700fde684e11c4c578123B3A8f765,0x8adE2816339700fde684e11c4c578123B3A8f765,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4756053638,4280448,0,14739862,0xb97a8f8b6f2802a82a068eb545baf66d9587955ccb0d1dab5aed64f32aa04359
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0x3689c216f8f6ce7e2CE2a27c81a23096A787F532,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,28682136454988830000,25813922809489947,0,14739869,0x5d93980da86f79c5a7b471c46f67c44d0f8d29c4fa1d51db777b52ea3b08d951
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0xf37680F16B92747eE8537A7e2CCb0E51A7C52A64,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1235707662937369344,1112136896643632,0,14739875,0xdcc2012171eac4db42385d4dedc46da43bce3bdd054787f952d057ff46e69a0d
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xf2e3AFa02c33BECaf2B723818c81C2a250D7490F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,4165133174173081856,3748619856755773,64,14739881,0x151a7d4d082633ec8afdc15294cbeeeae32c60eaf1edda010966c4f4a122b3bc
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xcebe8A9a3915e063700D92D78B2F91033be98A42,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,30838175272007666891,27754357744806900,64,14739882,0xdd07752d7d0f481eb4f809276a87daf2e1b3993a1f9e8e04f95b9a79e0def10f
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xB997E3928EE4ed334d52AE06B951FAF5b595e3Ac,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,12235368496370375577,11011831646733338,64,14739883,0x0edc19787780a9d8444344d445f3d05c9a71c94ffe1ceb597c0501b0b2768666
0x8adE2816339700fde684e11c4c578123B3A8f765,0x8adE2816339700fde684e11c4c578123B3A8f765,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,8015528776,7213975,0,14739909,0x0ec0efb13d6eb331a3a3a04389962436e231b6573d3c42ca685408ee0e11ca51
0x135896DE8421be2ec868E0b811006171D9df802A,0xE4C48a79Cf07D894833F049f3dEC640130a7B067,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,69492169481903280000,62542952533712952,0,14739931,0xda5fb1c90e1af9bf3a2a641d58e8268edb6d1561bdeacc87e5d28abcb9128e6f
0x8adE2816339700fde684e11c4c578123B3A8f765,0x8adE2816339700fde684e11c4c578123B3A8f765,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5211003053,4689902,0,14739935,0x345771991c9dfe3e59b29422c766cf8f85258ed796c9c64b916b5c08fdc32f3a
0x8adE2816339700fde684e11c4c578123B3A8f765,0x8adE2816339700fde684e11c4c578123B3A8f765,0xdAC17F958D2ee523a2206206994597C13D831ec7,4569559653,4112603,0,14739942,0x21f97124e67d8bf2adb4b41fe7e4e06c532057b68d50e45bbbc644da64531389
0x8adE2816339700fde684e11c4c578123B3A8f765,0x8adE2816339700fde684e11c4c578123B3A8f765,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3829774438,3446796,0,14739946,0x496e2a8111244a9df71df5ec78ef91a8c0145df026f048e1560075b5ae924d3c
0x8adE2816339700fde684e11c4c578123B3A8f765,0x8adE2816339700fde684e11c4c578123B3A8f765,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3641346692,3277212,0,14739967,0x3f9af847ef1b465e55a7dc5a1c9833fc21c83a91258225bde909b1cb12190676
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0xFF853450CAbD82c66E93d74788f70820f387fC9B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2871417867791871398,2584276081012684,0,14739970,0x536efb254d6d96dd936ade6c479f8082dc32e3003fcf046bac3636871e76741a
0x8adE2816339700fde684e11c4c578123B3A8f765,0x8adE2816339700fde684e11c4c578123B3A8f765,0xdAC17F958D2ee523a2206206994597C13D831ec7,2252051823,2026846,0,14739978,0xf07f3b9ffc8a63c42ad8aa14f166b29a3edbad0639348da2c50b3f946076b03e
0x135896DE8421be2ec868E0b811006171D9df802A,0x870b38A932d7a8a888643e301717C1343b512467,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18488292404076482000,16639463163668833,0,14740038,0x915b88a736663606a1a0ba4e6a5c4a7c4384e7eb986f8de0a503bb5b6bcf7717
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xe7F1ddAd8C5454E7D997aAe8e510B6d666376B5A,0xdAC17F958D2ee523a2206206994597C13D831ec7,7500000000,6750000,0,14740172,0x1edbf8ca6e2b826a898cb241cb28f33837e457c96148f0a383b8737d509f5055
0xe3CfDbfA339b749C6df27854E11Df3398b12d56E,0xe3CfDbfA339b749C6df27854E11Df3398b12d56E,0x6B175474E89094C44Da98b954EedeAC495271d0F,2681535263619334580145,2413381737257401122,0,14740367,0xc0a9c1462fd017834ecaff61258b1f06bfb13a97117f431e47ff7bbab97fc3f2
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,0xEcd540e4720B8AADBb330F73aa285b46E376a34A,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,262404271064553851,236163843958098,0,14740486,0xc04fddddd5e803875a8d9079f02c352b503977dc4d4528c30a1dde56c7b92d91
0x135896DE8421be2ec868E0b811006171D9df802A,0x1fbF4789Ac39De79936cCC29FA6789Db6848a275,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,212961958583,191665762,0,14740544,0x4d20ee2883394bb0c88df2114b0a9e9c23af3a875605d37695a28336b13a744f
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x6C14A0ECC3a836D243E955e3b9F85166b9cb2e36,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12506613873,11255952,0,14740735,0x650634fd72a11619adea1ab9d6ab4723fcec64ca749c6d419f525548df930e53
0x135896DE8421be2ec868E0b811006171D9df802A,0x870b38A932d7a8a888643e301717C1343b512467,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,45518497213,40966647,0,14740786,0x33913d6ed88944a8dbab3edefe51c0779f36fefe28cf2031c7e4b511e4e7f5c9
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x748DfBa1f6831820D9f4a75eC8825Bd9427A8952,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,15000000000,13500000,0,14740835,0xd6ae37fe924d6e35ba960cead2292d1b327ee20cc5fccd2f511e7ce2d6502dfc
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x21b9C3cc0a80Ef376b27BdfF23B252367404ae56,0xdAC17F958D2ee523a2206206994597C13D831ec7,140000000000,126000000,0,14740857,0xf98070db8919005554df36d3eb0006e96e80f2f8cdf5bfc481d830402d8de9d1
